token,name,province_or_state,city,district,address,business_hour,phone,email,website,wechat,has_test_flight,has_trade_in,has_repair,channel_type,store_type,google_lat,google_lng,baidu_lat,baidu_lng
60018993,珠海环宇城授权体验店,广东省,珠海市,香洲区,广东省珠海市香洲区前河北路96号(近前山总站)环宇城L1-157C,10:00-22:00,18902532306,704180473@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_801_04-20250508213259.jpeg,True,True,False,ARS,6,22.240903,113.530814,22.240903,113.530814
A0400369,长沙步步高星城天地授权体验店,湖南省,长沙市,雨花区,步步高星城天地G层G048,周一至周日10:00~22:00,0731-85950018,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%95%BF%E6%B2%99%E6%AD%A5%E6%AD%A5%E9%AB%98%E6%98%9F%E5%9F%8E%E5%A4%A9%E5%9C%B0%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109181000.png,True,True,False,ARS,6,28.201932,112.869386,28.201932,112.869386
A0800269,百色创科数码碧桂园照材售点,广西壮族自治区,百色市,右江区,百色市东洲大道碧桂园翡翠郡7栋110号,周一到周日 9:00-19:00,"0776-2854693,13977698077",978543729@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250313194536.png,True,True,False,New type of lighting material,7,23.871104,106.632119,23.871104,106.632119
A0400339,深圳龙华壹方天地授权体验店,广东省,深圳市,龙华新区,深圳市龙华区龙华街道壹方天地C区LG层LG-040号商铺,"周日~周四:10:00~22:00   
周五~周六:10:00~22:30","0755-21014142,19926404310",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1480_06-20250902115938.jpeg,True,True,False,ARS,6,22.648011,114.028273,22.648011,114.028273
60000989,温州滨江万象城授权体验店,浙江省,温州市,鹿城区,浙江省温州市鹿城区瓯江路3999号滨江万象城B1层B137A铺位,10:00-22:00,0577-86097065,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B8%A9%E5%B7%9E%E6%BB%A8%E6%B1%9F%E4%B8%87%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109175311.png,True,True,False,ARS,6,28.016628,120.710403,28.016628,120.710403
60037310,佛山映月湖环宇城授权体验店,广东省,佛山市,南海区,广东省佛山市南海区桂澜中路18号中海环宇城F1-L125DJI大疆,10:00-22:00,18202082082,361903774@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%BD%97%E6%96%87%E8%BE%BE-20251117122522.png,True,True,False,ARS,6,23.03924,113.05796,23.03924,113.05796
A0400312,深圳星河COCO Park授权体验店,广东省,深圳市,福田区,深圳市福田区福华三路268号福田星河COCOPark北区负一楼B1S-080号商铺,周一至周日:10:00~22:00,0755-83792530/13316548901,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_816_06-20250512142508.jpeg,True,True,False,ARS,6,22.5332,114.054448,22.5332,114.054448
A1000582,DJI 大疆|哈苏 成都IFS概念店,四川省,成都市,锦江区,四川省成都市锦江区红星路三段1号IFS国际金融中心LG128a,周一至周日10:00~22:00,18508322155,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_837_06-20241204164435.png,True,True,False,ARS,5,30.655328,104.08165,30.655328,104.08165
A0400185,青岛万象城授权高级体验店,山东省,青岛市,市南区,山东省青岛市市南区山东路10号万象城5楼506号,"周日~周四10:00~22:00,周五周六10:00~22:30",19953225981,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%9D%92%E5%B2%9B%E4%B8%87%E8%B1%A1-20240628195342.jpeg,True,True,False,ARS,6,36.067483,120.377828,36.067483,120.377828
60035616,DJI 大疆|哈苏 天津万象城概念店,天津市,天津市,河西区,乐园道9号天津万象城L1-120,10：00-22：00,022-27729799,47112654@QQ.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1500_06-20250905170532.png,True,True,False,ARS,5,39.1,117.22,39.1,117.22
60034013,顺德万象汇授权体验专区,广东省,佛山市,顺德区,广东省佛山市顺德区大良街道驹荣路3号,10:00-22:00,13590629649,543446881@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1337_06-20250818153341.png,True,True,False,ARS,7,22.833105,113.278801,22.833105,113.278801
A1000368,西安长乐东新科贸照材店,陕西省,西安市,碑林区,雁塔北路东新科贸B座1层101室,9:00~19:00,18691891121,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%99%95%E8%A5%BF%E9%95%BF%E4%B9%90-%E5%BC%A0%E7%AC%91-20230309170458.png,True,True,False,New type of lighting material,7,34.237835,108.963525,34.237835,108.963525
60035975,宜兴八佰伴授权体验店,江苏省,无锡市,宜兴市,江苏省无锡市宜兴市解放东路288号L1013,10:00-22:00,18961593790,18961593790@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1586_06-20250916174442.png,True,True,False,ARS,6,31.358368,119.843468,31.358368,119.843468
A0400368,南宁宜家荟聚授权体验店,广西壮族自治区,南宁市,良庆区,广西壮族自治区南宁市良庆区平乐大道12号宜家荟聚一楼A03,周一至周日:10:00~22:00,0771-4293020,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1172_06-20250724193717.png,True,True,False,ARS,6,22.722619,108.383536,22.722619,108.383536
60026467,重庆鹅岭二厂授权体验专区,重庆市,重庆市,渝中区,重庆市渝中区鹅岭正街1号鹅岭二厂文创公园09G-01,周一至周日 10：00-20：30,15696618650,1178803324@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250815152234.png,True,True,False,New type of lighting material,7,29.557309,106.54672,29.557309,106.54672
A1000617,张家口银座商城照材店,河北省,张家口市,桥东区,河北省张家口市桥东区胜利北路56号银座商城一层东区大疆无人机体验专区,9:30-21:00,15803238500,763443685@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241107193231.png,True,True,False,New type of lighting material,7,40.804379,114.90069,40.804379,114.90069
60036229,南宁五象万象汇授权体验专区,广西壮族自治区,南宁市,良庆区,广西南宁市良庆区平乐大道37号五象万象汇1楼1号门入口处,"周天至周四10:00-22:00, 周五至周六10:00-22:30",19195637049,303529728@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250923190552.jpg,True,True,False,ARS,7,22.724879,108.384986,22.724879,108.384986
60008278,德州澳德乐授权体验专区,山东省,德州市,德城区,山东省德州市德城区东风东路1899号澳德乐时代广场一楼天井大疆门店,9:30-21:30,杨硕,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%B7%E5%B7%9E%E5%A5%A5%E5%BE%B7%E4%B9%90-20240524181510.png,True,True,False,ARS,7,37.429163,116.366938,37.429163,116.366938
A400330,东莞松山湖万象汇授权体验店,广东省,东莞市,寮步镇,广东省东莞市松山湖万象汇一楼L114大疆DJI,"周日~周四10:00~22:00 ,周五周六10:00~22:30",18122882202,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%9C%E8%8E%9E%E6%9D%BE%E5%B1%B1%E6%B9%96-20240301103036.png,True,True,False,ARS,6,22.594139,114.13093,22.594139,114.13093
60016582,DJI大疆|哈苏 南宁万象城概念店,广西壮族自治区,南宁市,青秀区,华润万象城2楼L296号铺,10：00-22：00,0771-5589578,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1170_06-20250724193441.png,True,True,False,ARS,5,22.817004,108.398618,22.817004,108.398618
60033809,西安大明宫万达授权体验店,陕西省,西安市,未央区,西安市未央区太华北路369号西安大明宫万达广场1F层1035号,10:00-22:00,15353675501,15353675501@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1280_04-20250811104201.png,True,True,False,ARS,6,34.32,108.97,34.32,108.97
60036469,深圳龙岗万达广场授权体验店,广东省,深圳市,龙岗区,深圳市龙岗区华南二道1号万达广场(华南城店)1F1031A,"周天至周四10:00-22:00, 周五至周六10:00-22:30","0755-28283830,18138849130",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250928194211.png,True,True,False,ARS,6,22.67477,114.13113,22.67477,114.13113
A400313,武汉江宸天街授权体验店,湖北省,武汉市,江汉区,湖北省武汉市江汉区青年路518号江辰龙湖天街一层A-1F-23铺位,周一至周日10:00~22:00,027-83936680/15623609936,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89%E6%B1%9F%E5%AE%B8%E5%A4%A9%E8%A1%97%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180624.jpeg,True,True,False,ARS,6,30.612026,114.258382,30.612026,114.258382
60026318,贵阳亨特授权体验店,贵州省,贵阳市,南明区,贵州省贵阳市南明区文昌南路33号亨特国际2号门入口,10:00-22:00,(0851) 84857939,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/4-20250117115813.png,True,True,False,ARS,6,26.581937,106.725803,26.581937,106.725803
60035569,南昌红谷滩万达授权体验店,江西省,南昌市,红谷滩区,江西省南昌市红谷滩区南昌红谷滩万达广场A区1商业楼01-1077内,周一至周日10:00-22:00,17336202349,2476256179@gq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_0636_06-20250903160202.png,True,True,False,ARS,6,28.697661,115.855389,28.697661,115.855389
60037215,佛山三水万达授权体验店,广东省,佛山市,三水区,广东省佛山市三水区南丰大道13号佛山三水万达广场1楼1056号大疆店铺,10:00-22:00,18898204067,2562184161@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%99%88%E6%9D%8F%E5%84%BF-20251107142034.png,True,True,False,ARS,6,23.2016,112.8823,23.2016,112.8823
60025490,大庆让胡路万达授权体验专区,黑龙江省,大庆市,让胡路区,大庆市让胡路区大港路206号万达广场一层,9:30-21:30,18603693996,513683371@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/4-20241205212304.png,True,True,False,ARS,7,46.630466,124.874472,46.630466,124.874472
60023854,南京城北万象汇授权体验店,江苏省,南京市,栖霞区,江苏省南京市栖霞区栖霞大道106-108号南京城北万象汇B馆1楼-218B号（DJI大疆）,周一至周日10:00-22:00,"025-85323216,15651960712",906536474@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_923_06-20250604113409.jpeg,True,True,False,ARS,6,31.12296,118.83033,31.12296,118.83033
60037534,平顶山万达授权体验专区,河南省,平顶山市,卫东区,河南省平顶山市卫东区建设路899号万达广场1F-DJI大疆,10:00-22:00,16603918787,328794467@qq.con,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%8E%E6%98%8E%E9%98%B3-20251121140915.png,True,True,False,ARS,7,33.733938,113.329667,33.733938,113.329667
60026207,西安创意谷授权体验店,陕西省,西安市,雁塔区,陕西省西安市曲江新区雁翔路3369号曲江创意谷LG-43,10:00-22:00,17765034971,17765034971@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_855_04-20250520170821.png,True,True,False,ARS,6,34.21,109.01,34.21,109.01
60026356,汉中吾悦广场授权体验店,陕西省,汉中市,汉台区,陕西省汉中市汉中市汉台区吾悦广场一楼1F-1042商铺,10:00-22:00,17734653488,17734653488@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250120105014.png,True,True,False,ARS,6,33.07,107.0,33.07,107.0
AD100183,安阳歌群华富广场专区SIS,河南省,安阳市,文峰区,河南省安阳市文峰区中华路与德隆街交叉口向东10米路北1楼102号,"周一到周五9:00-20:00,周六到周日 9:00-21:00",18937260333,68761128@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250219110344.png,True,True,False,New type of lighting material,7,36.088,114.3968,36.088,114.3968
60037220,DJI 大疆|哈苏 昆明恒隆广场概念店,云南省,昆明市,盘龙区,拓东街道办事处东风东路21号昆明恒隆广场商场2楼L219、L221A,"周天至周四10:00-22:00, 周五至周六10:00-22:30",0871-64591839,1462011353@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20251110120251.png,True,True,False,ARS,5,25.037589,102.722337,25.037589,102.722337
000003,DJI 大疆|哈苏 北京国贸旗舰店,北京市,北京市,朝阳区,北京市朝阳区建国门外大街1号(二期)一层CL1002B、CL1003、二层CL2003、GL2004铺位,10:00~22:00,010-65915081,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8C%97%E4%BA%AC%E5%9B%BD%E8%B4%B8-20240625194126.jpeg,True,True,False,ARS,4,39.908349,116.44864,39.908349,116.44864
A1000408,郑州正弘城授权体验店,河南省,郑州市,金水区,河南省郑州市金水区花园路正弘城负一楼LB05,10:00~22:00,18530052315,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%83%91%E5%B7%9E%E6%AD%A3%E5%BC%98%E5%9F%8E-20240621212150.png,True,True,False,ARS,6,34.796792,113.680585,34.796792,113.680585
A1000682,长沙致创车站中路照材店,湖南省,长沙市,芙蓉区,湖南省长沙市芙蓉区车站中路国储电脑城一楼24号,09:00~18:00,13714001770,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%95%BF%E6%B2%99%E8%87%B4%E5%88%9B-%E6%9D%8E%E5%88%9B%E6%96%B0-20230309163502.png,True,True,False,New type of lighting material,7,28.192224,113.010613,28.192224,113.010613
A0400089,大同魏之都云中路照材店,山西省,大同市,左云县,山西省大同市平城区云中路849号大疆创新专营店,9:00~19:00,13934455223,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E5%90%8C%E9%AD%8F-20240814205853.jpeg,True,True,False,New type of lighting material,7,40.083567,113.289031,40.083567,113.289031
A0400376,杭州大悦城授权体验店,浙江省,杭州市,拱墅区,浙江省杭州市拱墅区隐秀路1号大悦城1楼L1-25&26铺位,10:00~22:00,(0571) 8873 3820,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%AD%E5%B7%9E%E5%A4%A7%E6%82%A6%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109174807.png,True,True,False,ARS,6,30.296287,120.122557,30.296287,120.122557
A1000481,东营贝斯特授权体验专区,山东省,东营市,东营区,东营市东营区济南路48号贝斯特摄影器材,夏季8:15-18:00，冬季8:15-17:30,13356640618/13210337893,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250327142057.png,True,True,False,New type of lighting material,7,37.46121,118.509456,37.46121,118.509456
60026155,南京雨花万象天地授权体验店,江苏省,南京市,雨花台区,江苏省南京市雨花台区雨花万象天地K座L138店铺（DJI大疆）,周一至周日10:00-22:00,"025-52201829,18915929213",906536474@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_3-20250430113927.png,True,True,False,ARS,6,31.960375,118.732803,31.960375,118.732803
60028270,广州天河领展授权体验店,广东省,广州市,天河区,广州市天河区马场路36号领展广场一楼120-1a,周一至周日 10:00-22:00,"15360546530,(020)83629214",huangfeng@hengweixin.com.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250314155317.png,True,True,False,ARS,6,23.129783,113.350619,23.129783,113.350619
60016091,保定万博广场授权体验店,河北省,保定市,竞秀区,河北省保定市竞秀区朝阳北大街99号万博广场1楼1052号,10：00-22：00,16632250123,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1876_06-20251013173922.png,True,True,False,ARS,6,38.881957,115.476174,38.881957,115.476174
A0400348,海口友谊南海城授权体验店,海南省,海口市,龙华区,海南省海口市龙华区南海大道友谊南海城030号商铺大疆体验店,"周日~周四10:00~22:00 ,周五周六10:00~22:30",18189776075,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%B7%E5%8F%A3%E5%8F%8B%E8%B0%8A-20240927164041.png,True,True,False,ARS,6,19.996374,110.30418,19.996374,110.30418
60000996,上海真如环宇城授权体验店,上海市,上海市,普陀区,上海市普陀区铜川路真华南路口中海环宇城一层L1027铺位,10:00-22:00,021-62120227,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%9C%9F%E5%A6%82-20231221173653.png,True,True,False,ARS,6,31.249374,121.410843,31.249374,121.410843
60000774,洛阳大卫天地授权体验店,河南省,洛阳市,西工区,洛阳市西工区中州路与解放路交叉口427号大卫天地1F-40,10:00-22:00,18838831293,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B4%9B%E9%98%B3%E5%A4%A7%E5%8D%AB%E5%A4%A9%E5%9C%B0-20230801105326.png,True,True,False,ARS,6,34.662974,112.430181,34.662974,112.430181
60035969,淮安万象城授权体验店,江苏省,淮安市,清江浦区,江苏省淮安市清江浦区淮海东路辅路淮安万象城F1  L128 店铺,周一-周日10：00-22：00,"17368110297,0517-89003889",24465836@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250916145036.png,True,True,False,ARS,6,33.6,119.04,33.6,119.04
A400317,珠海华发商都授权体验店,广东省,珠海市,香洲区,广东省珠海市香洲区珠海大道8号珠海南湾华发商都B馆 一层B1011号铺,"周日~周四10:00~22:00 ,周五周六10:00~22:30",18998172974,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E5%90%B4%E5%B0%91%E8%8D%A3%EF%BC%88%E7%8F%A0%E6%B5%B7%E5%8D%8E%E5%8F%91%E5%BA%97%EF%BC%89-20230114121542.png,True,False,False,ARS,6,22.224602,113.509995,22.224602,113.509995
60025488,鄂尔多斯众航羽速准格尔北路专营店,内蒙古自治区,鄂尔多斯市,东胜区,内蒙古鄂尔多斯市东胜区准格尔北路19号附6号,周一到周日 9:00-19:00,13604778222,858582221@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241205211003.png,True,True,False,New type of lighting material,7,39.816464,110.007851,39.816464,110.007851
60036448,西安DT51授权体验店,陕西省,西安市,雁塔区,西安市雁塔区高新区唐延路69号西安DT51商场D1011,10:00-22:00,18091870631,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/4-20250926194722.png,True,True,False,ARS,6,34.2,108.89,34.2,108.89
60026154,南京弘阳广场授权体验店,江苏省,南京市,浦口区,江苏省南京市浦口区大桥北路48号弘阳广场B馆一楼33B号（DJI大疆）,周一至周日10:00-22:00,"025-58880069,18094241601",443116415@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241217164108.png,True,True,False,ARS,6,32.142758,118.73219,32.142758,118.73219
60028521,银川凤凰幻城授权体验专区,宁夏回族自治区,银川市,金凤区,宁夏银川市金凤区北京中路街道银川文化城B区4号楼一层东,周一至周五：10:00-19:00 周六至周日：10:00-20:00,18395293185,1365424735@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250331153738.png,True,True,False,New type of lighting material,7,38.486528,106.203389,38.486528,106.203389
