id,mall_code,name,original_name,province_code,city_code,district_code,province_name,city_name,district_name,address,lat,lng,business_area,amap_poi_id,mall_category,mall_level,developer,is_outlet,is_airport_mall,source,store_count,brand_count,brand_score_luxury,brand_score_light_luxury,brand_score_outdoor,brand_score_ev,brand_score_total,data_quality_score,created_at,updated_at,name_norm,admin_match_method,mall_category_method,mall_level_method,location_wkt,developer_group,developer_group_type,developer_confidence,opened_year,mall_lux_segment,mall_price_segment,mall_main_audience,mall_business_mix_type,revenue_bucket_value,revenue_bucket_confidence,revenue_bucket_source_type,evidence,search_snippets,business_area_id
736,MALL_EDDC5621,昆钢园区文化商业广场,昆钢园区文化商业广场,530000,530100,530181,云南省,昆明市,安宁市,南欣路与晓塘东路交叉口东南200米,24.895352,102.493662,,B0HG6HCFGP,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,昆钢园区文化,district_code,keyword_shopping,brand_store_rule,POINT(102.493662 24.895352),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
737,MALL_9857DDD5,洪园广场,洪园广场,530000,530100,530181,云南省,昆明市,安宁市,320国道与清风路交叉口西南40米,24.963245,102.266794,,B0G0CAT5TJ,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,洪园,district_code,keyword_shopping,brand_store_rule,POINT(102.266794 24.963245),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
740,MALL_F9974D1B,砂之船(昆明)奥莱,砂之船(昆明)奥莱,530000,530100,530181,云南省,昆明市,安宁市,云南省昆明市安宁市太平新城街道砂之船(昆明)奥莱,24.917447,102.575755,,B0FFKI6WJ2,outlet,D,砂之船集团,True,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,砂之船(昆明),district_code,keyword_outlet,brand_store_rule,POINT(102.575755 24.917447),砂之船集团,民企头部,high,UNKNOWN,奥莱,中高端,游客,零售主导,UNKNOWN,low,unknown,砂之船(昆明)奥莱为砂之船集团开发的奥特莱斯项目，定位为奥莱业态，主要吸引游客和中高端消费群体。,,1
741,MALL_1958B4F6,禄脿供销合作社商贸广场,禄脿供销合作社商贸广场,530000,530100,530181,云南省,昆明市,安宁市,清风路与西华路交叉口东北300米,24.965384,102.268983,,B03670YS2F,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,禄脿供销合作社商贸,district_code,keyword_shopping,brand_store_rule,POINT(102.268983 24.965384),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
743,MALL_A3B08C2B,金湖盛景商业广场,金湖盛景商业广场,530000,530100,530181,云南省,昆明市,安宁市,麒麟路与文丰路交叉口西南40米,24.891987,102.434721,,B0G3MC0L36,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,金湖盛景,district_code,keyword_shopping,brand_store_rule,POINT(102.434721 24.891987),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
744,MALL_F7AE7352,世纪金源购物中心,世纪金源购物中心,530000,530100,530111,云南省,昆明市,官渡区,金源大道1号,24.977526,102.762178,,B0FFGMWQU4,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,世纪金源,district_code,keyword_shopping,brand_store_rule,POINT(102.762178 24.977526),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
745,MALL_2DD5E1E3,世纪金源购物中心A馆,世纪金源购物中心A馆,530000,530100,530111,云南省,昆明市,官渡区,金源大道1号世纪金源购物中心,24.977163,102.760473,,B0FFKIPWBI,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,世纪金源购物中心a馆,district_code,keyword_shopping,brand_store_rule,POINT(102.760473 24.977163),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
746,MALL_650398BA,世纪金源购物中心C馆,世纪金源购物中心C馆,530000,530100,530111,云南省,昆明市,官渡区,金源大道1号世纪金源购物中心,24.978411,102.763793,,B0FFKUST3Z,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,世纪金源购物中心c馆,district_code,keyword_shopping,brand_store_rule,POINT(102.763793 24.978411),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
747,MALL_F0AE4555,云路中心商业广场,云路中心商业广场,530000,530100,530111,云南省,昆明市,官渡区,环城南路262号,25.026771,102.729713,,B0FFI22MB6,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,云路中心,district_code,keyword_shopping,brand_store_rule,POINT(102.729713 25.026771),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
750,MALL_AC47700C,双龙商场,双龙商场,530000,530100,530111,云南省,昆明市,官渡区,环城南路985号,25.023054,102.719029,,B0367074MW,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,80,2025-12-06 03:18:06,2025-12-06 03:18:06,双龙商场,district_code,typecode_0601,brand_store_rule,POINT(102.719029 25.023054),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
751,MALL_02F127D7,大都摩天购物中心,大都摩天购物中心,530000,530100,530111,云南省,昆明市,官渡区,彩云北路3567号(珥季路地铁站B2口步行440米),24.969231,102.768459,世纪城,B0FFGMNHVL,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,大都摩天,district_code,keyword_shopping,brand_store_rule,POINT(102.768459 24.969231),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,97
752,MALL_5A61A029,大都摩天购物中心2期,大都摩天购物中心2期,530000,530100,530111,云南省,昆明市,官渡区,彩云北路与珥季路交叉口东南180米,24.969185,102.768509,世纪城,B0FFKSD02H,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,大都摩天购物中心2期,district_code,keyword_shopping,brand_store_rule,POINT(102.768509 24.969185),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,97
754,MALL_7FF3BA26,悦成国际商业广场,悦成国际商业广场,530000,530100,530111,云南省,昆明市,官渡区,彩云北路新亚洲体育城S17栋,24.947273,102.76693,,B0FFGXM10M,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,80,2025-12-06 03:18:06,2025-12-06 03:18:06,悦成国际,district_code,keyword_shopping,brand_store_rule,POINT(102.76693 24.947273),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
756,MALL_44C39BB3,昆明世纪金源购物中心B馆,昆明世纪金源购物中心B馆,530000,530100,530111,云南省,昆明市,官渡区,金源大道1号,24.977283,102.762234,,B0FFH2JEUT,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,昆明世纪金源购物中心b馆,district_code,keyword_shopping,brand_store_rule,POINT(102.762234 24.977283),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
757,MALL_A63C2312,昆明市中药材专业市场,昆明市中药材专业市场,530000,530100,530111,云南省,昆明市,官渡区,俊发·新螺蛳湾国际商贸城云品馆,24.947549,102.783731,,B0G1NR4P2G,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,昆明市中药材专业市场,district_code,typecode_0601,brand_store_rule,POINT(102.783731 24.947549),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
758,MALL_768DFD37,明通商场,明通商场,530000,530100,530111,云南省,昆明市,官渡区,明通路16号(环城南路地铁站B口步行450米),25.022648,102.7179,,B03670861A,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,明通商场,district_code,typecode_0601,brand_store_rule,POINT(102.7179 25.022648),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
759,MALL_A5D0D9A1,星耀广场,星耀广场,530000,530100,530111,云南省,昆明市,官渡区,彩云北路与广福路交叉口西北600米(新亚洲体育城地铁站A出口),24.947507,102.768155,,B0FFJ3QJUY,shopping_mall,D,,False,False,amap,5,5,0,0,0,0,5,80,2025-12-06 03:18:06,2025-12-06 03:18:06,星耀,district_code,keyword_shopping,brand_store_rule,POINT(102.768155 24.947507),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
761,MALL_E8F2653C,海乐城,海乐城,530000,530100,530111,云南省,昆明市,官渡区,广福路3332号,24.966849,102.742491,,B0FFK67Z49,shopping_mall,D,,False,False,amap,9,5,0,0,0,1,5,75,2025-12-06 03:18:06,2025-12-06 03:18:06,海乐城,district_code,keyword_shopping,brand_store_rule,POINT(102.742491 24.966849),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,,,1
762,MALL_2C663AF2,王府井奥莱·滇池小镇,王府井奥莱·滇池小镇,530000,530100,530111,云南省,昆明市,官渡区,内环路滇池国际会展中心东区,24.940892,102.7095,,B0FFKQNKS1,outlet,D,王府井集团,True,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,王府井奥莱滇池小镇,district_code,keyword_outlet,brand_store_rule,POINT(102.7095 24.940892),王府井集团,央国企,high,UNKNOWN,奥莱,中高端,游客,零售主导,UNKNOWN,low,unknown,项目为王府井集团开发的奥莱类型商业体，定位面向游客，以品牌折扣零售为主，无公开营收数据,,1
763,MALL_B39B7808,百富琪商业广场,百富琪商业广场,530000,530100,530111,云南省,昆明市,官渡区,关上街道环城南路808号,25.025787,102.726193,金马,B0FFFGRV5Z,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,75,2025-12-06 03:18:06,2025-12-06 03:18:06,百富琪,district_code,keyword_shopping,brand_store_rule,POINT(102.726193 25.025787),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2799
764,MALL_AE34C639,羊甫商业中心,羊甫商业中心,530000,530100,530111,云南省,昆明市,官渡区,云大西路113号(羊甫头地铁站D口步行260米),24.976865,102.788173,,B0FFFENEWN,shopping_mall,D,,False,False,amap,2,2,0,0,0,0,2,75,2025-12-06 03:18:06,2025-12-06 03:18:06,羊甫,district_code,keyword_shopping,brand_store_rule,POINT(102.788173 24.976865),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
765,MALL_31159BBA,芭芭多金福地广场,芭芭多金福地广场,530000,530100,530111,云南省,昆明市,官渡区,芭芭多金福地广场中国珠宝旁,24.953444,102.775854,,B0JG77WIV7,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,芭芭多金福地,district_code,keyword_shopping,brand_store_rule,POINT(102.775854 24.953444),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
768,MALL_C57E778F,银海尚御广场,银海尚御广场,530000,530100,530111,云南省,昆明市,官渡区,双桥路与宝海路交叉口东80米,25.006525,102.737767,宝海路,B0G0U5MPP5,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,银海尚御,district_code,keyword_shopping,brand_store_rule,POINT(102.737767 25.006525),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1128
769,MALL_97B17D16,乡鸭湖购物公园,乡鸭湖购物公园,530000,530100,530125,云南省,昆明市,宜良县,乡鸭湖大道与盘江大道交叉口西南100米,24.91222,103.167548,,B0FFIIZJ1K,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,乡鸭湖,district_code,keyword_shopping,brand_store_rule,POINT(103.167548 24.91222),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
771,MALL_17AB6EAB,佳城商业广场,佳城商业广场,530000,530100,530125,云南省,昆明市,宜良县,钰桥路与鑫桥路交叉口东40米,24.916509,103.156001,匡远,B0FFGB8LJJ,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,佳城,district_code,keyword_shopping,brand_store_rule,POINT(103.156001 24.916509),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,657
773,MALL_7C5BED3A,欧邦·锦绣时代商业中心,欧邦·锦绣时代商业中心,530000,530100,530125,云南省,昆明市,宜良县,欧邦锦绣时代,24.92067,103.14504,匡远,B0FFLDL90U,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,欧邦锦绣时代,district_code,keyword_shopping,brand_store_rule,POINT(103.14504 24.92067),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,657
774,MALL_E33DBDCC,狗街二商场,狗街二商场,530000,530100,530125,云南省,昆明市,宜良县,037乡道与望江路交叉口东300米,24.787144,103.146715,,B03670YPM5,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,狗街二商场,district_code,typecode_0601,brand_store_rule,POINT(103.146715 24.787144),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
775,MALL_CE388CF8,迎宾商业广场,迎宾商业广场,530000,530100,530125,云南省,昆明市,宜良县,迎宾路63号,24.917892,103.146515,匡远,B0FFMDSVXO,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,迎宾,district_code,keyword_shopping,brand_store_rule,POINT(103.146515 24.917892),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,657
776,MALL_05066AA2,富民百货大楼,富民百货大楼,530000,530100,530124,云南省,昆明市,富民县,永定街与白衣庵街交叉口西40米,25.22077,102.497778,,B0367028FE,department_store,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,富民百货大楼,district_code,keyword_department,brand_store_rule,POINT(102.497778 25.22077),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
777,MALL_CA928790,华美万家购物广场,华美万家购物广场,530000,530100,530129,云南省,昆明市,寻甸回族彝族自治县,旭东路与屏江北路交叉口南120米,25.55662,103.263323,仁德,B0FFFSDVWD,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,华美万家,district_code,keyword_shopping,brand_store_rule,POINT(103.263323 25.55662),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,410
778,MALL_CB7961CE,康悦家购物,康悦家购物(宜居瑞麟店),530000,530100,530129,云南省,昆明市,寻甸回族彝族自治县,宜居瑞麟18栋,25.566605,103.265296,,B0FFKGMWPU,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,康悦家购物,district_code,keyword_shopping,brand_store_rule,POINT(103.265296 25.566605),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
779,MALL_88D902A9,温商财富广场(仁德教委北),温商财富广场(仁德教委北),530000,530100,530129,云南省,昆明市,寻甸回族彝族自治县,凤梧路136(仁德教委北),25.559616,103.260309,仁德,B03670V39O,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,温商财富广场(仁德教委北),district_code,keyword_shopping,brand_store_rule,POINT(103.260309 25.559616),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,无搜索结果，信息缺失,,410
780,MALL_2815076A,老街商业城,老街商业城,530000,530100,530129,云南省,昆明市,寻甸回族彝族自治县,翠屏路98号,25.560477,103.258192,仁德,B03670Z7TS,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,老街,district_code,keyword_shopping,brand_store_rule,POINT(103.258192 25.560477),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,410
781,MALL_44E6033E,财起购物中心,财起购物中心(金所店),530000,530100,530129,云南省,昆明市,寻甸回族彝族自治县,百嘉路与兴嘉街交叉口东北40米,25.552223,103.202814,,B0FFM7IO4U,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,财起,district_code,keyword_shopping,brand_store_rule,POINT(103.202814 25.552223),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,无搜索结果，信息缺失,,1
783,MALL_DE0D0D43,万家购物广场,万家购物广场(小新街店),530000,530100,530127,云南省,昆明市,嵩明县,牛栏江镇小新街加油站,25.312686,103.224196,,B0FFG6LBPZ,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,75,2025-12-06 03:18:06,2025-12-06 03:18:06,万家,district_code,keyword_shopping,brand_store_rule,POINT(103.224196 25.312686),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
784,MALL_C64073E3,吉玛盛购物广场,吉玛盛购物广场,530000,530100,530127,云南省,昆明市,嵩明县,秀嵩街与通灵街交叉口西北120米,25.33591,103.034421,嵩阳,B036708FVV,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,吉玛盛,district_code,keyword_shopping,brand_store_rule,POINT(103.034421 25.33591),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1199
785,MALL_01640AA6,嘉玲商城,嘉玲商城,530000,530100,530127,云南省,昆明市,嵩明县,嘉玲中路236号,25.311041,103.121828,,B0FFHQ8915,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,嘉玲,district_code,keyword_shopping,brand_store_rule,POINT(103.121828 25.311041),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
786,MALL_8020A0AC,新华文化购物中心,新华文化购物中心,530000,530100,530127,云南省,昆明市,嵩明县,通灵街与南街交叉口西北40米,25.335462,103.037078,嵩阳,B0FFFUC859,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,新华文化,district_code,keyword_shopping,brand_store_rule,POINT(103.037078 25.335462),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1199
787,MALL_2A307B3C,景兴商区,景兴商区,530000,530100,530127,云南省,昆明市,嵩明县,药岭西路与药岭南路交叉口南80米,25.314147,103.123417,,B03670YFE2,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,景兴商区,district_code,typecode_0601,brand_store_rule,POINT(103.123417 25.314147),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
788,MALL_4383455D,杨林职教园区汇尔佳购物中心,杨林职教园区汇尔佳购物中心,530000,530100,530127,云南省,昆明市,嵩明县,文林路一期7栋,25.235311,103.006398,,B0FFHROIZ7,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,杨林职教园区汇尔佳,district_code,keyword_shopping,brand_store_rule,POINT(103.006398 25.235311),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
789,MALL_FAB666A5,杭响购物中心,杭响购物中心,530000,530100,530127,云南省,昆明市,嵩明县,G85银昆高速与G85银昆高速入口交叉口东北200米,25.342967,103.107093,,B0IRX4Y8DJ,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,杭响,district_code,keyword_shopping,brand_store_rule,POINT(103.107093 25.342967),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
790,MALL_EBCD9CFD,里外里商业中心,里外里商业中心,530000,530100,530127,云南省,昆明市,嵩明县,文苑路3号,25.239466,102.997349,,B0FFKE0BNF,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,里外里,district_code,keyword_lifestyle,brand_store_rule,POINT(102.997349 25.239466),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
791,MALL_30837D92,领秀时代广场,领秀时代广场,530000,530100,530127,云南省,昆明市,嵩明县,文林路6号,25.234754,102.995293,,B0FFIZVNXE,shopping_mall,D,九龙仓,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,领秀时代,district_code,keyword_shopping,brand_store_rule,POINT(102.995293 25.234754),九龙仓集团,港澳外资,medium,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,开发商为九龙仓，属港澳外资背景；无公开开业年份及经营数据，业态信息缺失,,1
792,MALL_C0662708,供销社商场,供销社商场,530000,530100,530115,云南省,昆明市,晋宁区,商业步行街,24.705945,102.747735,晋城,B0FFMFT2V3,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,供销社商场,district_code,typecode_0601,brand_store_rule,POINT(102.747735 24.705945),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1596
793,MALL_BF810110,吾悦广场,吾悦广场(昆明晋宁店),530000,530100,530115,云南省,昆明市,晋宁区,永乐大街与宝塔路交叉口东北240米,24.652857,102.593906,,B0FFMH35QG,shopping_mall,D,新城控股,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,吾悦,district_code,keyword_shopping,brand_store_rule,POINT(102.593906 24.652857),新城控股,民企头部,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,吾悦广场为新城控股旗下品牌，开发商信息明确；无公开开业年份及经营数据，暂无法判断价格、奢侈层级、客流特征与营收水平。,,1
795,MALL_45AE1655,嘉誉商业广场,嘉誉商业广场,530000,530100,530115,云南省,昆明市,晋宁区,阳城集市东门(永乐大街),24.664787,102.596293,昆阳,B0FFK7OZVF,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,嘉誉,district_code,keyword_shopping,brand_store_rule,POINT(102.596293 24.664787),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1563
