business_area_id,key,name_raw,amap_id,adcode,province_code,city_code,district_code,province_name,city_name,district_name,center_lat,center_lng,mall_count,store_count,name
834,621002,庆阳,621002,621002,620000,621000,621002,甘肃省,庆阳市,西峰区,35.738767352941146,107.6399018039217,15,36,庆阳商圈
835,620702,张掖,620702,620702,620000,620700,620702,甘肃省,张掖市,甘州区,38.93840799999999,100.46371499999994,20,33,张掖商圈
836,620724,人民西路,620724,620724,620000,620700,620724,甘肃省,张掖市,高台县,39.37524,99.81297000000002,5,2,人民西路商圈
837,620622,商业步行街,620622,620622,620000,620600,620622,甘肃省,武威市,古浪县,37.474004,102.896827,1,3,商业步行街商圈
838,623021,临潭县西大街,623021,623021,620000,623000,623021,甘肃省,甘南藏族自治州,临潭县,34.691219,103.35337400000002,4,2,临潭县西大街商圈
839,623022,噶吉街,623022,623022,620000,623000,623022,甘肃省,甘南藏族自治州,卓尼县,34.588195,103.508104,2,1,噶吉街商圈
840,623001,伊合昂,623001,623001,620000,623000,623001,甘肃省,甘南藏族自治州,合作市,34.989788,102.908746,3,2,伊合昂商圈
841,623025,团结东路,623025,623025,620000,623000,623025,甘肃省,甘南藏族自治州,玛曲县,33.997253,102.077487,3,0,团结东路商圈
842,620423,昌林路,620423,620423,620000,620400,620423,甘肃省,白银市,景泰县,37.19135899999999,104.06112800000002,4,6,昌林路商圈
843,620421,意大利风情街,620421,620421,620000,620400,620421,甘肃省,白银市,靖远县,36.565428,104.681102,6,3,意大利风情街商圈
844,620982,阳关中路,620982,620982,620000,620900,620982,甘肃省,酒泉市,敦煌市,40.14136299999999,94.6594,14,5,阳关中路商圈
845,620902,东大街,620902,620902,620000,620900,620902,甘肃省,酒泉市,肃州区,39.74437600000003,98.51376100000007,11,29,东大街商圈
846,620321,西街,620321,620321,620000,620300,620321,甘肃省,金昌市,永昌县,38.248806,101.967366,3,2,西街商圈
847,621227,南街,621227,621227,620000,621200,621227,甘肃省,陇南市,徽县,33.76654,106.087218,1,2,南街商圈
848,350404,东新四路,350404,350404,350000,350400,350404,福建省,三明市,三元区,26.262013000000007,117.63485131249996,19,13,东新四路商圈
849,350425,建山路,350425,350425,350000,350400,350425,福建省,三明市,大田县,25.685261,117.848561,4,4,建山路商圈
850,350424,南大街,350424,350424,350000,350400,350424,福建省,三明市,宁化县,26.25330400000001,116.660223,5,6,南大街商圈
851,350426,解放路,350426,350426,350000,350400,350426,福建省,三明市,尤溪县,26.174866999999995,118.19507,1,2,解放路商圈
852,350481,燕北,350481,350481,350000,350400,350481,福建省,三明市,永安市,25.976505,117.36546699999998,2,5,燕北商圈
853,350405,凤岗,350405,350405,350000,350400,350405,福建省,三明市,沙县区,26.396532000000004,117.79348999999999,4,5,凤岗商圈
854,350702,马站,350702,350702,350000,350700,350702,福建省,南平市,延平区,26.65017699999999,118.18473399999998,14,10,马站商圈
855,350783,瓯宁,350783,350783,350000,350700,350783,福建省,南平市,建瓯市,27.022509,118.302215,3,1,瓯宁商圈
856,350703,潭城,350703,350703,350000,350700,350703,福建省,南平市,建阳区,27.330253,118.118351,1,0,潭城商圈
857,350724,松源,350724,350724,350000,350700,350724,福建省,南平市,松溪县,27.525349999999996,118.784637,2,3,松源商圈
858,350722,五一三路,350722,350722,350000,350700,350722,福建省,南平市,浦城县,27.918787,118.531194,1,3,五一三路商圈
859,350781,通泰,350781,350781,350000,350700,350781,福建省,南平市,邵武市,27.335911000000003,117.486997,2,8,通泰商圈
860,350721,双溪,350721,350721,350000,350700,350721,福建省,南平市,顺昌县,26.793428000000002,117.807901,2,4,双溪商圈
861,350212,城西,350212,350212,350000,350200,350212,福建省,厦门市,同安区,24.723616603773586,118.13881467924519,14,39,城西商圈
862,350203,鹭江,350203,350203,350000,350200,350203,福建省,厦门市,思明区,24.471653720430083,118.0927973655913,15,78,鹭江商圈
863,350205,新垵,350205,350205,350000,350200,350205,福建省,厦门市,海沧区,24.525371000000003,118.00092199999996,3,10,新垵商圈
864,350206,禾山,350206,350206,350000,350200,350206,福建省,厦门市,湖里区,24.522276437500004,118.13190618750002,1,15,禾山商圈
865,350213,新店,350213,350213,350000,350200,350213,福建省,厦门市,翔安区,24.639502800000006,118.24837363333332,6,24,新店商圈
866,350211,后溪,350211,350211,350000,350200,350211,福建省,厦门市,集美区,24.58977400000001,118.04510266666666,8,19,后溪商圈
867,350922,建设路,350922,350922,350000,350900,350922,福建省,宁德市,古田县,26.576756777777774,118.74307288888889,5,4,建设路商圈
868,350925,南街,350925,350925,350000,350900,350925,福建省,宁德市,周宁县,27.101481,119.33754400000001,4,1,南街商圈
869,350923,文化西路,350923,350923,350000,350900,350923,福建省,宁德市,屏南县,26.911050999999997,118.98534,3,2,文化西路商圈
870,350981,城北,350981,350981,350000,350900,350981,福建省,宁德市,福安市,27.092211000000002,119.65144499999998,5,9,城北商圈
871,350982,太姥大道,350982,350982,350000,350900,350982,福建省,宁德市,福鼎市,27.307722222222214,120.2256118333333,9,9,太姥大道商圈
872,350902,天湖东路,350902,350902,350000,350900,350902,福建省,宁德市,蕉城区,26.65452869444446,119.54462516666666,14,22,天湖东路商圈
873,350921,目海路,350921,350921,350000,350900,350921,福建省,宁德市,霞浦县,26.881009000000002,120.00809499999997,6,11,目海路商圈
874,350502,温陵路,350502,350503,350000,350500,350503,福建省,泉州市,丰泽区,24.904609000000004,118.59797199999987,18,35,温陵路商圈
875,350503,安吉路,350503,350503,350000,350500,350503,福建省,泉州市,丰泽区,24.927318000000003,118.66381300000005,2,10,安吉路商圈
876,350583,柳城,350583,350583,350000,350500,350583,福建省,泉州市,南安市,24.942269166666666,118.3997905,4,8,柳城商圈
877,350581,湖滨,350581,350581,350000,350500,350581,福建省,泉州市,石狮市,24.732694500000015,118.63804399999997,9,27,湖滨商圈
878,350602,水仙大街,350602,350603,350000,350600,350603,福建省,漳州市,龙文区,24.502028,117.67434199999991,9,22,水仙大街商圈
879,350104,金山,350104,350104,350000,350100,350104,福建省,福州市,仓山区,26.037655535947692,119.30308903267995,36,117,金山商圈
880,350112,福州新区,350112,350104,350000,350100,350104,福建省,福州市,仓山区,25.90867328947369,119.56904672368441,29,47,福州新区商圈
881,350111,五四北,350111,350111,350000,350100,350111,福建省,福州市,晋安区,26.108858368421085,119.31857607017561,33,81,五四北商圈
882,350181,福清,350181,350181,350000,350100,350181,福建省,福州市,福清市,25.716780428571436,119.36120614285717,10,11,福清商圈
883,350121,甘蔗,350121,350121,350000,350100,350121,福建省,福州市,闽侯县,26.00287091304348,119.27281339130437,5,18,甘蔗商圈
884,350105,琅岐,350105,350105,350000,350100,350105,福建省,福州市,马尾区,26.009428666666665,119.4808911111111,3,6,琅岐商圈
885,350302,荔城南大道,350302,350302,350000,350300,350302,福建省,莆田市,城厢区,25.416097099999995,118.98654559999997,1,9,荔城南大道商圈
886,350802,中山东路,350802,350802,350000,350800,350802,福建省,龙岩市,新罗区,25.08617103571429,117.02753851785715,21,35,中山东路商圈
887,350824,东大街,350824,350824,350000,350800,350824,福建省,龙岩市,武平县,25.09009,116.104947,2,2,东大街商圈
888,350803,环城东路,350803,350803,350000,350800,350803,福建省,龙岩市,永定区,24.72152,116.732522,2,0,环城东路商圈
889,350881,菁城,350881,350881,350000,350800,350881,福建省,龙岩市,漳平市,25.289805142857144,117.4240622857143,4,3,菁城商圈
890,540202,珠峰中路,540202,540202,540000,540200,540202,西藏自治区,日喀则市,桑珠孜区,29.263752000000004,88.88376300000002,6,3,珠峰中路商圈
891,540602,辽宁中路,540602,540602,540000,540600,540602,西藏自治区,那曲市,色尼区,31.473888,92.05973,1,0,辽宁中路商圈
892,520281,凤鸣南路,520281,520281,520000,520200,520281,贵州省,六盘水市,盘州市,25.71139715789473,104.49900768421048,6,13,凤鸣南路商圈
893,520424,关索,520424,520424,520000,520400,520424,贵州省,安顺市,关岭布依族苗族自治县,25.93946,105.620334,2,4,关索商圈
894,520403,安平,520403,520403,520000,520400,520403,贵州省,安顺市,平坝区,26.406171000000004,106.25865399999999,4,7,安平商圈
895,520521,红旗,520521,520521,520000,520500,520521,贵州省,毕节市,大方县,27.142474999999994,105.60704899999998,2,10,红旗商圈
896,520525,雍熙,520525,520525,520000,520500,520525,贵州省,毕节市,纳雍县,26.770783999999995,105.38028799999998,2,5,雍熙商圈
897,520524,文腾,520524,520524,520000,520500,520524,贵州省,毕节市,织金县,26.666998000000003,105.76975700000001,4,3,文腾商圈
898,520523,鼓场,520523,520523,520000,520500,520523,贵州省,毕节市,金沙县,27.46130209090909,106.2280688181818,3,8,鼓场商圈
899,520112,新添寨,520112,520112,520000,520100,520112,贵州省,贵阳市,乌当区,26.634357000000016,106.77248400000005,6,21,新添寨商圈
900,520103,省府路,520103,520103,520000,520100,520103,贵州省,贵阳市,云岩区,26.58049299999997,106.71441299999984,21,82,省府路商圈
901,520102,市南路,520102,520102,520000,520100,520102,贵州省,贵阳市,南明区,26.560346924999983,106.72693931249998,13,67,市南路商圈
902,520121,城关,520121,520121,520000,520100,520121,贵州省,贵阳市,开阳县,27.037109111111118,106.98646811111108,3,6,城关商圈
903,520122,永靖,520122,520122,520000,520100,520122,贵州省,贵阳市,息烽县,27.091642000000004,106.736889,2,7,永靖商圈
904,520181,卫城,520181,520181,520000,520100,520181,贵州省,贵阳市,清镇市,26.76021,106.346962,1,1,卫城商圈
905,520113,大山洞,520113,520113,520000,520100,520113,贵州省,贵阳市,白云区,26.685948000000003,106.63138499999997,6,15,大山洞商圈
906,520111,徐家冲,520111,520111,520000,520100,520111,贵州省,贵阳市,花溪区,26.41836127586208,106.66996417241383,5,24,徐家冲商圈
907,520329,中华中路,520329,520329,520000,520300,520329,贵州省,遵义市,余庆县,27.220452000000005,107.893544,1,2,中华中路商圈
908,520627,解放北路,520627,520627,520000,520600,520627,贵州省,铜仁市,沿河土家族自治县,28.559997000000006,108.49455800000001,2,9,解放北路商圈
909,520622,商务中心步行街,520622,520622,520000,520600,520622,贵州省,铜仁市,玉屏侗族自治县,27.237661,108.91736099999999,3,0,商务中心商圈
910,520602,清水大道,520602,520602,520000,520600,520602,贵州省,铜仁市,碧江区,27.730319000000005,109.197897,2,9,清水大道商圈
911,522624,金穗路,522624,522624,520000,522600,522624,贵州省,黔东南苗族侗族自治州,三穗县,26.956443,108.680529,1,0,金穗路商圈
912,522601,营盘东路,522601,522601,520000,522600,522601,贵州省,黔东南苗族侗族自治州,凯里市,26.5827087179487,107.97870692307693,10,29,营盘东路商圈
913,522627,环城东路,522627,522627,520000,522600,522627,贵州省,黔东南苗族侗族自治州,天柱县,26.907546,109.209786,3,5,环城东路商圈
914,522632,古州北路,522632,522632,520000,522600,522632,贵州省,黔东南苗族侗族自治州,榕江县,25.934282,108.522006,3,1,古州北路商圈
915,522732,建设西路,522732,522732,520000,522700,522732,贵州省,黔南布依族苗族自治州,三都水族自治县,25.981889,107.870324,2,1,建设西路商圈
916,522727,中山路,522727,522727,520000,522700,522727,贵州省,黔南布依族苗族自治州,平塘县,25.831049000000004,107.324791,1,7,中山路商圈
917,522731,惠民西路,522731,522731,520000,522700,522731,贵州省,黔南布依族苗族自治州,惠水县,26.130732,106.66031499999998,5,3,惠民西路商圈
918,522726,南通北路,522726,522726,520000,522700,522726,贵州省,黔南布依族苗族自治州,独山县,25.824512499999997,107.54106349999998,4,4,南通北路商圈
919,522725,瓮水,522725,522725,520000,522700,522725,贵州省,黔南布依族苗族自治州,瓮安县,27.073470769230763,107.48265276923077,5,8,瓮水商圈
920,522701,新华路,522701,522701,520000,522700,522701,贵州省,黔南布依族苗族自治州,都匀市,26.258319000000014,107.51664,13,11,新华路商圈
921,522301,盘江东路,522301,522301,520000,522300,522301,贵州省,黔西南布依族苗族自治州,兴义市,25.085892000000033,104.89776399999997,14,29,盘江东路商圈
922,522302,城南,522302,522302,520000,522300,522302,贵州省,黔西南布依族苗族自治州,兴仁市,25.430394000000003,105.19054300000002,2,7,城南商圈
923,210681,东港,210681,210681,210000,210600,210681,辽宁省,丹东市,东港市,39.88327515384616,124.13382561538457,8,5,东港商圈
924,210202,人民路,210202,210202,210000,210200,210202,辽宁省,大连市,中山区,38.923767,121.65211899999996,4,25,人民路商圈
925,210283,新华,210283,210283,210000,210200,210283,辽宁省,大连市,庄河市,39.70592,122.95819,12,10,新华商圈
926,210212,水师营,210212,210212,210000,210200,210212,辽宁省,大连市,旅顺口区,38.854529,121.246491,1,2,水师营商圈
927,210214,皮口,210214,210214,210000,210200,210214,辽宁省,大连市,普兰店区,39.399568,122.3193415,1,3,皮口商圈
928,210204,辽师,210204,210204,210000,210200,210204,辽宁省,大连市,沙河口区,38.93309061111112,121.56626592592603,22,32,辽师商圈
929,210211,凌水,210211,210204,210000,210200,210204,辽宁省,大连市,沙河口区,38.96189596103899,121.54733074025965,12,65,凌水商圈
930,210213,大孤山,210213,210213,210000,210200,210213,辽宁省,大连市,金州区,39.10574269767444,121.75044669767448,8,35,大孤山商圈
931,210403,东洲大街,210403,210403,210000,210400,210403,辽宁省,抚顺市,东洲区,41.863935,124.04693400000001,1,2,东洲大街商圈
932,210402,南站,210402,210402,210000,210400,210402,辽宁省,抚顺市,新抚区,41.86207599999996,123.90293100000002,13,24,南站商圈
933,210411,河东,210411,210411,210000,210400,210411,辽宁省,抚顺市,顺城区,41.883091,123.94453599999999,3,5,河东商圈
934,211382,市府路西段,211382,211382,210000,211300,211382,辽宁省,朝阳市,凌源市,41.24375700000001,119.403297,5,4,市府路商圈
935,211381,城关,211381,211381,210000,211300,211381,辽宁省,朝阳市,北票市,41.81277999999999,120.77210800000006,10,6,城关商圈
936,211302,黄河路,211302,211302,210000,211300,211302,辽宁省,朝阳市,双塔区,41.594057000000014,120.46040600000003,6,22,黄河路商圈
937,211322,红山,211322,211322,210000,211300,211322,辽宁省,朝阳市,建平县,41.400937,119.63556199999995,8,7,红山商圈
938,210521,观音阁,210521,210521,210000,210500,210521,辽宁省,本溪市,本溪满族自治县,41.300063,124.127135,3,1,观音阁商圈
939,210522,中心大街,210522,210522,210000,210500,210522,辽宁省,本溪市,桓仁满族自治县,41.26639699999999,125.35949100000002,5,3,中心大街商圈
940,210102,民主,210102,210102,210000,210100,210102,辽宁省,沈阳市,和平区,41.77600447484281,123.41659283018919,60,258,民主商圈
941,210104,珠林,210104,210104,210000,210100,210104,辽宁省,沈阳市,大东区,41.81679055555557,123.4893328888889,6,30,珠林商圈
942,210113,虎石台,210113,210113,210000,210100,210113,辽宁省,沈阳市,沈北新区,41.996271,123.52144299999999,6,2,虎石台商圈
943,210103,长青,210103,210103,210000,210100,210103,辽宁省,沈阳市,沈河区,41.78428630769231,123.49934584615389,7,6,长青商圈
944,210112,深井子村,210112,210112,210000,210100,210112,辽宁省,沈阳市,浑南区,41.697084,123.55689666666667,1,2,深井子商圈
945,210105,北陵,210105,210105,210000,210100,210105,辽宁省,沈阳市,皇姑区,41.840816000000004,123.43049599999996,1,12,北陵商圈
946,210115,茨榆坨,210115,210115,210000,210100,210115,辽宁省,沈阳市,辽中区,41.518845,122.893433,1,0,茨榆坨商圈
947,210106,铁西广场,210106,210106,210000,210100,210106,辽宁省,沈阳市,铁西区,41.79394299999998,123.37156599999986,12,46,铁西商圈
948,210114,杨士村,210114,210106,210000,210100,210106,辽宁省,沈阳市,铁西区,41.761322,123.30180399999996,2,9,杨士商圈
949,211103,石油大街,211103,211103,210000,211100,211103,辽宁省,盘锦市,兴隆台区,41.12425621052631,122.07334484210524,7,12,石油大街商圈
950,210882,和平,210882,210882,210000,210800,210882,辽宁省,营口市,大石桥市,40.63587,122.51460599999997,9,8,和平商圈
951,210802,辽河大街,210802,210802,210000,210800,210802,辽宁省,营口市,站前区,40.68618400000001,122.269002,4,9,辽河大街商圈
952,210803,相和,210803,210803,210000,210800,210803,辽宁省,营口市,西市区,40.663756,122.211579,1,0,相和商圈
953,210804,淮河路,210804,210804,210000,210800,210804,辽宁省,营口市,鲅鱼圈区,40.2479918125,122.13916143750002,15,17,淮河路商圈
954,211481,钓鱼台,211481,211481,210000,211400,211481,辽宁省,葫芦岛市,兴城市,40.616032749999995,120.72365758333335,6,6,钓鱼台商圈
955,211422,朝阳路,211422,211422,210000,211400,211422,辽宁省,葫芦岛市,建昌县,40.813247999999994,119.80001100000003,10,2,朝阳路商圈
956,211421,和平街,211421,211421,210000,211400,211421,辽宁省,葫芦岛市,绥中县,40.325036000000004,120.34156400000003,6,2,和平街商圈
957,211402,东城,211402,211402,210000,211400,211402,辽宁省,葫芦岛市,连山区,40.77420899999999,120.87752800000001,12,25,东城商圈
958,211004,荣华,211004,211004,210000,211000,211004,辽宁省,辽阳市,宏伟区,41.213783,123.198404,1,1,荣华商圈
959,211081,烟台,211081,211081,210000,211000,211081,辽宁省,辽阳市,灯塔市,41.426583,123.32689999999998,2,1,烟台商圈
960,211223,红旗路,211223,211223,210000,211200,211223,辽宁省,铁岭市,西丰县,42.737571,124.720658,1,0,红旗路商圈
961,211281,兀术街,211281,211281,210000,211200,211281,辽宁省,铁岭市,调兵山市,42.45028200000001,123.54707600000003,4,3,兀术街商圈
962,211221,新区,211221,211221,210000,211200,211221,辽宁省,铁岭市,铁岭县,42.231114,123.73812,1,1,新区商圈
963,211202,三中,211202,211202,210000,211200,211202,辽宁省,铁岭市,银州区,42.279806,123.83763600000009,8,23,三中商圈
964,210703,南宁路,210703,210703,210000,210700,210703,辽宁省,锦州市,凌河区,41.11668125396823,121.1453554761904,22,41,南宁路商圈
965,210726,大虎山,210726,210726,210000,210700,210726,辽宁省,锦州市,黑山县,41.618825,122.147499,3,0,大虎山商圈
966,210904,红树,210904,210904,210000,210900,210904,辽宁省,阜新市,太平区,42.010802,121.677334,1,0,红树商圈
967,210911,解放大街,210911,210902,210000,210900,210902,辽宁省,阜新市,海州区,42.01777221951222,121.6533020731708,9,32,解放大街商圈
968,210921,南环路,210921,210921,210000,210900,210921,辽宁省,阜新市,阜新蒙古族自治县,42.051895,121.737479,3,5,南环路商圈
969,210381,永安路,210381,210381,210000,210300,210381,辽宁省,鞍山市,海城市,40.858712999999995,122.748801,9,11,永安路商圈
970,210304,胜利路沿线,210304,210304,210000,210300,210304,辽宁省,鞍山市,立山区,41.15023186666667,123.04049359999996,6,9,胜利路沿线商圈
971,210302,胜利南路,210302,210302,210000,210300,210302,辽宁省,鞍山市,铁东区,41.11479000000004,122.9983119999999,22,46,胜利南路商圈
972,500101,周家坝,500101,500101,500000,500100,500101,重庆市,重庆城区,万州区,30.807711708333358,108.38618254166677,18,30,周家坝商圈
973,500112,鸳鸯,500112,500105,500000,500100,500105,重庆市,重庆城区,两江新区,29.647295081448025,106.56128886425346,13,208,鸳鸯商圈
974,500105,江北(商圈),500105,500105,500000,500100,500105,重庆市,重庆城区,两江新区,29.575701000000056,106.5339660000004,18,139,江北(商圈)商圈
975,500230,三合,500230,500230,500000,500200,500230,重庆市,重庆郊县,丰都县,29.8657,107.73374200000002,4,7,三合商圈
976,500107,九龙坡(商圈),500107,500107,500000,500100,500107,重庆市,重庆城区,九龙坡区,29.508474247933936,106.51189307437997,30,91,九龙坡(商圈)商圈
977,500235,青龙,500235,500235,500000,500200,500235,重庆市,重庆郊县,云阳县,30.925095,108.71452699999999,4,2,青龙商圈
978,500109,朝阳,500109,500109,500000,500100,500109,重庆市,重庆城区,北碚区,29.81938099999999,106.43554182142853,9,19,朝阳商圈
979,500108,南滨路片区,500108,500108,500000,500100,500108,重庆市,重庆城区,南岸区,29.54596814285722,106.59423922222231,22,104,南滨路片区商圈
980,500117,南津街,500117,500117,500000,500100,500117,重庆市,重庆城区,合川区,29.974538,106.272438,1,0,南津街商圈
981,500111,双桥区城区,500111,500111,500000,500100,500111,重庆市,重庆城区,大足区,29.485402,105.768627,1,3,双桥区城区商圈
982,500237,高唐,500237,500237,500000,500200,500237,重庆市,重庆郊县,巫山县,31.078430000000008,109.88052300000003,7,7,高唐商圈
983,500113,花溪,500113,500113,500000,500100,500113,重庆市,重庆城区,巴南区,29.404563614035112,106.53662399999992,14,43,花溪商圈
984,500116,鼎山,500116,500116,500000,500100,500116,重庆市,重庆城区,江津区,29.273797,106.274996,1,2,鼎山商圈
985,500106,陈家桥,500106,500106,500000,500100,500106,重庆市,重庆城区,沙坪坝区,29.61000476470589,106.3231338235294,6,28,陈家桥商圈
986,500102,江东,500102,500102,500000,500100,500102,重庆市,重庆城区,涪陵区,29.70399195454547,107.3988823636364,16,28,江东商圈
987,500120,璧城,500120,500120,500000,500100,500120,重庆市,重庆城区,璧山区,29.592339000000006,106.23186400000002,4,20,璧城商圈
988,500110,万东,500110,500110,500000,500100,500110,重庆市,重庆城区,綦江区,28.951693000000002,106.928502,3,6,万东商圈
989,500115,凤城,500115,500115,500000,500100,500115,重庆市,重庆城区,长寿区,29.833656000000005,107.07271599999996,3,15,凤城商圈
990,610402,西咸新区,610402,610423,610000,610400,610423,陕西省,咸阳市,泾阳县,34.33366099999995,108.78116500000009,8,47,西咸新区商圈
991,611022,丹凤县北新街,611022,611022,610000,611000,611022,陕西省,商洛市,丹凤县,33.693715,110.333295,6,3,丹凤县北新街商圈
992,611024,育才路,611024,611024,610000,611000,611024,陕西省,商洛市,山阳县,33.528487999999996,109.89291000000001,8,6,育才路商圈
993,611021,华阳路,611021,611021,610000,611000,611021,陕西省,商洛市,洛南县,34.087261000000005,110.14487399999999,5,2,华阳路商圈
994,611025,永安路,611025,611025,610000,611000,611025,陕西省,商洛市,镇安县,33.42285942857143,109.1513204285714,3,4,永安路商圈
995,610926,新正街,610926,610926,610000,610900,610926,陕西省,安康市,平利县,32.38882,109.36238100000001,3,3,新正街商圈
996,610981,祝尔慷大道,610981,610981,610000,610900,610981,陕西省,安康市,旬阳市,32.833607000000015,109.367395,6,8,祝尔慷大道商圈
997,610902,金州南路,610902,610902,610000,610900,610902,陕西省,安康市,汉滨区,32.6923094042553,109.020144425532,15,32,金州南路商圈
998,610302,清姜,610302,610302,610000,610300,610302,陕西省,宝鸡市,渭滨区,34.34623924137929,107.1527388620689,21,37,清姜商圈
999,610303,陈仓园,610303,610303,610000,610300,610303,陕西省,宝鸡市,金台区,34.36676233333334,107.16446774358971,7,32,陈仓园商圈
1000,610681,老城正街,610681,610681,610000,610600,610681,陕西省,延安市,子长市,37.13962233333334,109.67353566666667,5,7,老城正街商圈
1001,610630,南大街,610630,610630,610000,610600,610630,陕西省,延安市,宜川县,36.045144,110.172164,2,1,南大街商圈
1002,610602,百米大道,610602,610602,610000,610600,610602,陕西省,延安市,宝塔区,36.614147297872364,109.5212831063831,18,29,百米大道商圈
1003,610825,东正街,610825,610825,610000,610800,610825,陕西省,榆林市,定边县,37.594282,107.604151,2,5,东正街商圈
1004,610802,新建南路,610802,610802,610000,610800,610802,陕西省,榆林市,榆阳区,38.286315999999964,109.75444,10,35,新建南路商圈
1005,610803,南大街,610803,610803,610000,610800,610803,陕西省,榆林市,横山区,37.950973,109.292239,3,5,南大街商圈
1006,610827,银州北路,610827,610827,610000,610800,610827,陕西省,榆林市,米脂县,37.762178,110.17629600000001,2,3,银州北路商圈
1007,610824,北大街,610824,610824,610000,610800,610824,陕西省,榆林市,靖边县,37.602979,108.80691900000002,5,10,北大街商圈
1008,610725,和平中路,610725,610725,610000,610700,610725,陕西省,汉中市,勉县,33.15414,106.680709,4,0,和平中路商圈
1009,610703,大河坎镇,610703,610703,610000,610700,610703,陕西省,汉中市,南郑区,33.035726000000004,107.02728099999997,8,4,大河坎镇商圈
1010,610722,文化路,610722,610722,610000,610700,610722,陕西省,汉中市,城固县,33.15149882608696,107.32721617391306,7,16,文化路商圈
1011,610702,西环路,610702,610702,610000,610700,610702,陕西省,汉中市,汉台区,33.077920115384615,107.04084688461545,11,41,西环路商圈
1012,610502,开发区,610502,610502,610000,610500,610502,陕西省,渭南市,临渭区,34.50082352112676,109.48065477464769,22,49,开发区商圈
1013,610523,东大街,610523,610523,610000,610500,610523,陕西省,渭南市,大荔县,34.795152000000016,109.94931799999996,6,10,东大街商圈
1014,610528,车站大街,610528,610528,610000,610500,610528,陕西省,渭南市,富平县,34.745132000000005,109.18235999999996,7,17,车站大街商圈
1015,610527,人民路,610527,610527,610000,610500,610527,陕西省,渭南市,白水县,35.17552899999999,109.59571000000003,3,5,人民路商圈
1016,610581,太史大街,610581,610581,610000,610500,610581,陕西省,渭南市,韩城市,35.471120944444436,110.45346105555551,19,17,太史大街商圈
1017,610115,骊山,610115,610115,610000,610100,610115,陕西省,西安市,临潼区,34.37253278571428,109.216217,10,18,骊山商圈
1018,610102,长缨东路,610102,610102,610000,610100,610102,陕西省,西安市,新城区,34.27873799999998,109.00376400000003,5,58,长缨东路商圈
1019,610112,太华路,610112,610102,610000,610100,610102,陕西省,西安市,新城区,34.31898659210531,108.95932819736845,20,132,太华路商圈
1020,610111,纺织城,610111,610111,610000,610100,610111,陕西省,西安市,灞桥区,34.26190699999999,109.064896,5,18,纺织城商圈
1021,610104,丰禾路,610104,610104,610000,610100,610104,陕西省,西安市,莲湖区,34.282001000000015,108.90757600000005,8,22,丰禾路商圈
1022,610116,韦曲,610116,610116,610000,610100,610116,陕西省,西安市,长安区,34.158941043010785,108.92755373118274,15,78,韦曲商圈
1023,610113,吉祥村/吉祥路,610113,610113,610000,610100,610113,陕西省,西安市,雁塔区,34.21732797692301,108.92594544999969,16,244,吉祥村/吉祥路商圈
1024,610117,鹿苑,610117,610117,610000,610100,610117,陕西省,西安市,高陵区,34.531766,109.094012,2,10,鹿苑商圈
1025,610222,宜阳中街,610222,610222,610000,610200,610222,陕西省,铜川市,宜君县,35.39639,109.116272,2,1,宜阳中街商圈
1026,630224,建设路,630224,630224,630000,630200,630224,青海省,海东市,化隆回族自治县,36.098151,102.261433,1,0,建设路商圈
1027,630225,迎宾路,630225,630225,630000,630200,630225,青海省,海东市,循化撒拉族自治县,35.848347,102.48491,3,0,迎宾路商圈
1028,630222,川垣大街,630222,630222,630000,630200,630222,青海省,海东市,民和回族土族自治县,36.322927,102.823608,3,0,川垣大街商圈
1029,632224,东大街,632224,632224,630000,632200,632224,青海省,海北藏族自治州,刚察县,37.32384,100.143059,1,0,东大街商圈
1030,632821,东大街,632821,632821,630000,632800,632821,青海省,海西蒙古族藏族自治州,乌兰县,36.929851,98.480159,1,0,东大街商圈
1031,632802,河西,632802,632802,630000,632800,632802,青海省,海西蒙古族藏族自治州,德令哈市,37.3674615,97.36353725000001,6,2,河西商圈
1032,632801,柴达木中路,632801,632801,630000,632800,632801,青海省,海西蒙古族藏族自治州,格尔木市,36.39695699999999,94.90299600000002,6,10,柴达木中路商圈
1033,630103,人民街,630103,630103,630000,630100,630103,青海省,西宁市,城中区,36.59408915384615,101.75081476923076,5,8,人民街商圈
1034,630105,朝阳,630105,630105,630000,630100,630105,青海省,西宁市,城北区,36.655092999999994,101.76797199999989,12,58,朝阳商圈
1035,630104,海湖新区,630104,630104,630000,630100,630104,青海省,西宁市,城西区,36.643760000000015,101.71540599999997,5,22,海湖新区商圈
1036,630121,桥头,630121,630121,630000,630100,630121,青海省,西宁市,大通回族土族自治县,36.963501380952394,101.66686009523809,15,6,桥头商圈
1037,630106,多巴,630106,630106,630000,630100,630106,青海省,西宁市,湟中区,36.58698957142857,101.54460442857143,3,4,多巴商圈
1038,630123,城关,630123,630123,630000,630100,630123,青海省,西宁市,湟源县,36.685894,101.26445,1,3,城关商圈
1039,632301,中山路,632301,632301,630000,632300,632301,青海省,黄南藏族自治州,同仁市,35.515243,102.01601899999999,1,2,中山路商圈
1040,632324,西大街,632324,632324,630000,632300,632324,青海省,黄南藏族自治州,河南蒙古族自治县,34.733686,101.610796,2,0,西大街商圈
1041,230921,康华街,230921,230921,230000,230900,230921,黑龙江省,七台河市,勃利县,45.75390199999999,130.583353,3,4,康华街商圈
